Unnamed: 0,date,trap_N,block,family,census,block_trap_census,plot
14507,2011-02-22,300,LF,Lampyridae,P1,LF_300_P1,LF
14508,2011-11-07,300,LF,Carabidae,P2,LF_300_P2,LF
14509,2011-11-07,300,LF,Elateridae,P2,LF_300_P2,LF
14510,2011-11-07,300,LF,Elateridae,P2,LF_300_P2,LF
14511,2011-11-07,300,LF,Hydrophilidae,P2,LF_300_P2,LF
14512,2011-11-07,300,LF,Dytiscidae,P2,LF_300_P2,LF
14513,2011-11-07,300,LF,Hydrophilidae,P2,LF_300_P2,LF
14514,2011-11-07,300,LF,Curculionidae,P2,LF_300_P2,LF
14515,2011-11-07,300,LF,Scarabaeidae,P2,LF_300_P2,LF
14516,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14517,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14518,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14519,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14520,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14521,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14522,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14523,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14524,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14525,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14526,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14527,2011-02-22,300,LF,Curculionidae,P1,LF_300_P1,LF
14528,2011-02-22,300,LF,Scarabaeidae,P1,LF_300_P1,LF
14529,2011-02-22,300,LF,Biphyllidae,P1,LF_300_P1,LF
14530,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14531,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14532,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14533,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14534,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14535,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14536,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14537,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14538,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14539,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14540,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14541,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14542,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14543,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14544,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14545,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14546,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14547,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14548,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14549,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14550,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14551,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14552,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14553,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14554,2011-02-22,300,LF1,Staphylinidae,P1,LF1_300_P1,LF1
14555,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14556,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14557,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14558,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14559,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14560,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14561,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14562,2011-11-07,300,LF1,Staphylinidae,P2,LF1_300_P2,LF1
14563,2012-07-29,300,LF1,Staphylinidae,P3,LF1_300_P3,LF1
14564,2012-07-29,300,LF1,Staphylinidae,P3,LF1_300_P3,LF1
14565,2012-07-29,301,LF,Clambidae,P3,LF_301_P3,LF
14566,2012-07-29,301,LF,Phalacridae,P3,LF_301_P3,LF
14567,2012-07-29,301,LF,Curculionidae,P3,LF_301_P3,LF
14571,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14572,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14573,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14574,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14575,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14576,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14577,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14578,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14579,2011-02-22,301,LF,Biphyllidae,P1,LF_301_P1,LF
14580,2011-02-22,301,LF,Staphylinidae,P1,LF_301_P1,LF
14581,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14582,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14583,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14584,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14585,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14586,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14587,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14588,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14589,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14590,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14591,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14592,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14593,2011-02-22,301,LF,Curculionidae,P1,LF_301_P1,LF
14594,2011-02-22,301,LF,Leiodidae,P1,LF_301_P1,LF
14595,2011-02-22,301,LF,Hydrophilidae,P1,LF_301_P1,LF
14596,2011-02-22,301,LF,Hydrophilidae,P1,LF_301_P1,LF
14597,2011-02-22,301,LF,Hydrophilidae,P1,LF_301_P1,LF
14598,2011-02-22,301,LF,Staphylinidae,P1,LF_301_P1,LF
14599,2011-02-22,301,LF,Staphylinidae,P1,LF_301_P1,LF
14600,2011-11-07,301,LF,Curculionidae,P2,LF_301_P2,LF
14601,2011-11-07,301,LF,Curculionidae,P2,LF_301_P2,LF
14602,2011-11-07,301,LF,Curculionidae,P2,LF_301_P2,LF
14603,2011-11-07,301,LF,Curculionidae,P2,LF_301_P2,LF
14604,2011-11-07,301,LF,Curculionidae,P2,LF_301_P2,LF
14605,2011-11-07,301,LF,Curculionidae,P2,LF_301_P2,LF
14606,2011-11-07,301,LF,Scarabaeidae,P2,LF_301_P2,LF
14607,2011-11-07,301,LF,Biphyllidae,P2,LF_301_P2,LF
14608,2011-11-07,301,LF,Biphyllidae,P2,LF_301_P2,LF
14609,2011-11-07,301,LF,Staphylinidae,P2,LF_301_P2,LF
14610,2011-11-07,301,LF,Staphylinidae,P2,LF_301_P2,LF
14611,2011-11-07,301,LF,Staphylinidae,P2,LF_301_P2,LF
14612,2011-11-07,301,LF,Staphylinidae,P2,LF_301_P2,LF
14613,2011-11-07,301,LF,Staphylinidae,P2,LF_301_P2,LF
14614,2011-11-07,301,LF,Clambidae,P2,LF_301_P2,LF
14615,2011-11-07,301,LF,Clambidae,P2,LF_301_P2,LF
14616,2011-11-07,301,LF,Clambidae,P2,LF_301_P2,LF
14617,2011-11-07,301,LF,Clambidae,P2,LF_301_P2,LF
14618,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14619,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14620,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14621,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14622,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14623,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14624,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14625,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14626,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14627,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14628,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14629,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14630,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14631,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14632,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14633,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14634,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14635,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14636,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14637,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14638,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14639,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14640,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14641,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14642,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14643,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14644,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14645,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14646,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14647,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14648,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14649,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14650,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14651,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14652,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14653,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14654,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14655,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14656,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14657,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14658,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14659,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14660,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14661,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14662,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14663,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14664,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14665,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14666,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14667,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14668,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14669,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14670,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14671,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14672,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14673,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14674,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14675,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14676,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14677,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14678,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14679,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14680,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14681,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14682,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14683,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14684,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14685,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14686,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14687,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14688,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14689,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14690,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14691,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14692,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14693,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14694,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14695,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14696,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14697,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14698,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14699,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14700,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14701,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14702,2011-02-22,301,LF1,Staphylinidae,P1,LF1_301_P1,LF1
14703,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14704,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14705,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14706,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14707,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14708,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14709,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14710,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14711,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14712,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14713,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14714,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14715,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14716,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14717,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14718,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14719,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14720,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14721,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14722,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14723,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14724,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14725,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14726,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14727,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14728,2011-11-07,301,LF1,Staphylinidae,P2,LF1_301_P2,LF1
14729,2012-07-29,301,LF1,Staphylinidae,P3,LF1_301_P3,LF1
14730,2012-07-29,301,LF1,Staphylinidae,P3,LF1_301_P3,LF1
14731,2011-02-23,302,LF,Chrysomelidae,P1,LF_302_P1,LF
14732,2011-11-08,302,LF,Curculionidae,P2,LF_302_P2,LF
14733,2011-11-08,302,LF,Curculionidae,P2,LF_302_P2,LF
14734,2011-11-08,302,LF,Curculionidae,P2,LF_302_P2,LF
14735,2011-11-08,302,LF,Curculionidae,P2,LF_302_P2,LF
14736,2011-11-08,302,LF,Scarabaeidae,P2,LF_302_P2,LF
14737,2011-11-08,302,LF,Chrysomelidae,P2,LF_302_P2,LF
14738,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14739,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14740,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14741,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14742,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14743,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14744,2011-02-23,302,LF,Curculionidae,P1,LF_302_P1,LF
14745,2011-02-23,302,LF,Staphylinidae,P1,LF_302_P1,LF
14746,2011-02-23,302,LF,Biphyllidae,P1,LF_302_P1,LF
14747,2011-02-23,302,LF,Clambidae,P1,LF_302_P1,LF
14748,2011-11-08,302,LF,Curculionidae,P2,LF_302_P2,LF
14749,2011-02-23,302,LF,Chrysomelidae,P1,LF_302_P1,LF
14750,2011-02-23,302,LF1,Staphylinidae,P1,LF1_302_P1,LF1
14751,2011-02-23,302,LF1,Staphylinidae,P1,LF1_302_P1,LF1
14752,2011-02-23,302,LF1,Staphylinidae,P1,LF1_302_P1,LF1
14753,2011-02-23,302,LF1,Staphylinidae,P1,LF1_302_P1,LF1
14754,2011-02-23,302,LF1,Staphylinidae,P1,LF1_302_P1,LF1
14755,2011-02-23,302,LF1,Staphylinidae,P1,LF1_302_P1,LF1
14756,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14757,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14758,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14759,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14760,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14761,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14762,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14763,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14764,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14765,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14766,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14767,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14768,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14769,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14770,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14771,2011-11-08,302,LF1,Staphylinidae,P2,LF1_302_P2,LF1
14772,2012-07-30,303,LF,Leiodidae,P3,LF_303_P3,LF
14773,2012-07-30,303,LF,Hybosoridae,P3,LF_303_P3,LF
14774,2012-07-30,303,LF,Hybosoridae,P3,LF_303_P3,LF
14775,2012-07-30,303,LF,Scarabaeidae,P3,LF_303_P3,LF
14776,2011-11-08,303,LF,Staphylinidae,P2,LF_303_P2,LF
14777,2011-11-08,303,LF,Curculionidae,P2,LF_303_P2,LF
14778,2011-11-08,303,LF,Scarabaeidae,P2,LF_303_P2,LF
14779,2011-11-08,303,LF,Scarabaeidae,P2,LF_303_P2,LF
14780,2011-11-08,303,LF,Scarabaeidae,P2,LF_303_P2,LF
14781,2011-11-08,303,LF,Scarabaeidae,P2,LF_303_P2,LF
14782,2011-11-08,303,LF,Scarabaeidae,P2,LF_303_P2,LF
14783,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14784,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14785,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14786,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14787,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14788,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14789,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14790,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14791,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14792,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14793,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14794,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14795,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14796,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14797,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14798,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14799,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14800,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14801,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14802,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14803,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14804,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14805,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14806,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14807,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14808,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14809,2011-11-08,303,LF,Carabidae,P2,LF_303_P2,LF
14810,2011-11-08,303,LF,Biphyllidae,P2,LF_303_P2,LF
14811,2011-11-08,303,LF,Biphyllidae,P2,LF_303_P2,LF
14812,2011-11-08,303,LF,Biphyllidae,P2,LF_303_P2,LF
14813,2011-11-08,303,LF,Nitidulidae,P2,LF_303_P2,LF
14814,2011-11-08,303,LF,Staphylinidae,P2,LF_303_P2,LF
14815,2011-11-08,303,LF,Staphylinidae,P2,LF_303_P2,LF
14816,2011-11-08,303,LF,Staphylinidae,P2,LF_303_P2,LF
14817,2011-11-08,303,LF,Staphylinidae,P2,LF_303_P2,LF
14818,2011-11-08,303,LF,Leiodidae,P2,LF_303_P2,LF
14819,2011-11-08,303,LF,Clambidae,P2,LF_303_P2,LF
14820,2011-11-08,303,LF,Clambidae,P2,LF_303_P2,LF
14821,2011-11-08,303,LF,Lycidae,P2,LF_303_P2,LF
14822,2011-11-08,303,LF,Clambidae,P2,LF_303_P2,LF
14823,2011-11-08,303,LF,Curculionidae,P2,LF_303_P2,LF
14824,2011-02-23,303,LF,Scarabaeidae,P1,LF_303_P1,LF
14825,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14826,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14827,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14828,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14829,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14830,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14831,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14832,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14833,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14834,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14835,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14836,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14837,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14838,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14839,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14840,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14841,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14842,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14843,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14844,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14845,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14846,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14847,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14848,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14849,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14850,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14851,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14852,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14853,2011-02-23,303,LF1,Staphylinidae,P1,LF1_303_P1,LF1
14854,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14855,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14856,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14857,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14858,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14859,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14860,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14861,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14862,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14863,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14864,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14865,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14866,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14867,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14868,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14869,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14870,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
14871,2011-11-08,303,LF1,Staphylinidae,P2,LF1_303_P2,LF1
