"","date","trap_N","block","family"
"15517","23/02/11",311,"LF1","Staphylinidae"
"15518","23/02/11",311,"LF1","Staphylinidae"
"15519","23/02/11",311,"LF1","Staphylinidae"
"15520","23/02/11",311,"LF1","Staphylinidae"
"15521","23/02/11",311,"LF1","Staphylinidae"
"15522","23/02/11",311,"LF1","Staphylinidae"
"15523","23/02/11",311,"LF1","Staphylinidae"
"15524","23/02/11",311,"LF1","Staphylinidae"
"15525","23/02/11",311,"LF1","Staphylinidae"
"15526","23/02/11",311,"LF1","Staphylinidae"
"15527","23/02/11",311,"LF1","Staphylinidae"
"15528","23/02/11",311,"LF1","Staphylinidae"
"15529","23/02/11",311,"LF1","Staphylinidae"
"15530","23/02/11",311,"LF1","Staphylinidae"
"15531","23/02/11",311,"LF1","Staphylinidae"
"15532","23/02/11",311,"LF1","Staphylinidae"
"15533","23/02/11",311,"LF1","Staphylinidae"
"15534","23/02/11",311,"LF1","Staphylinidae"
"15535","23/02/11",311,"LF1","Staphylinidae"
"15536","23/02/11",311,"LF1","Staphylinidae"
"15537","23/02/11",311,"LF1","Staphylinidae"
"15538","23/02/11",311,"LF1","Staphylinidae"
"15539","23/02/11",311,"LF1","Staphylinidae"
"15540","23/02/11",311,"LF1","Staphylinidae"
"15541","23/02/11",311,"LF1","Staphylinidae"
"15542","23/02/11",311,"LF1","Staphylinidae"
"15543","23/02/11",311,"LF1","Staphylinidae"
"15544","23/02/11",311,"LF1","Staphylinidae"
"15545","23/02/11",311,"LF1","Staphylinidae"
"15546","23/02/11",311,"LF1","Staphylinidae"
"15547","23/02/11",311,"LF1","Staphylinidae"
"15548","23/02/11",311,"LF1","Staphylinidae"
"15549","23/02/11",311,"LF1","Staphylinidae"
"15550","23/02/11",311,"LF1","Staphylinidae"
"15551","23/02/11",311,"LF1","Staphylinidae"
"15552","23/02/11",311,"LF1","Staphylinidae"
"15553","23/02/11",311,"LF1","Staphylinidae"
"15554","23/02/11",311,"LF1","Staphylinidae"
"15555","23/02/11",311,"LF1","Staphylinidae"
"15556","23/02/11",311,"LF1","Staphylinidae"
"15557","23/02/11",311,"LF1","Staphylinidae"
"15558","23/02/11",311,"LF1","Staphylinidae"
"15559","23/02/11",311,"LF1","Staphylinidae"
"15560","23/02/11",311,"LF1","Staphylinidae"
"15561","23/02/11",311,"LF1","Staphylinidae"
"15562","07/11/11",311,"LF1","Staphylinidae"
"15563","07/11/11",311,"LF1","Staphylinidae"
"15564","07/11/11",311,"LF1","Staphylinidae"
"15565","07/11/11",311,"LF1","Staphylinidae"
"15566","07/11/11",311,"LF1","Staphylinidae"
"15567","07/11/11",311,"LF1","Staphylinidae"
"15568","07/11/11",311,"LF1","Staphylinidae"
"15569","07/11/11",311,"LF1","Staphylinidae"
"15570","07/11/11",311,"LF1","Staphylinidae"
"15571","07/11/11",311,"LF1","Staphylinidae"
"15572","07/11/11",311,"LF1","Staphylinidae"
"15573","07/11/11",311,"LF1","Staphylinidae"
"15574","07/11/11",311,"LF1","Staphylinidae"
"15575","29/07/12",311,"LF1","Staphylinidae"
"15576","29/07/12",311,"LF1","Staphylinidae"
"15577","29/07/12",312,"LF","Histeridae"
"15578","29/07/12",312,"LF","Staphylinidae"
"15579","29/07/12",312,"LF","Staphylinidae"
"15580","29/07/12",312,"LF","Staphylinidae"
"15581","29/07/12",312,"LF","Curculionidae"
"15582","22/02/11",312,"LF","Carabidae"
"15583","08/11/11",312,"LF","Nitidulidae"
"15584","08/11/11",312,"LF","Nitidulidae"
"15585","08/11/11",312,"LF","Nitidulidae"
"15586","08/11/11",312,"LF","Curculionidae"
"15587","08/11/11",312,"LF","Curculionidae"
"15588","08/11/11",312,"LF","Carabidae"
"15589","08/11/11",312,"LF","Carabidae"
"15590","08/11/11",312,"LF","Carabidae"
"15591","08/11/11",312,"LF","Clambidae"
"15592","08/11/11",312,"LF","Staphylinidae"
"15593","08/11/11",312,"LF","Staphylinidae"
"15594","22/02/11",312,"LF1","Staphylinidae"
"15595","22/02/11",312,"LF1","Staphylinidae"
"15596","22/02/11",312,"LF1","Staphylinidae"
"15597","22/02/11",312,"LF1","Staphylinidae"
"15598","22/02/11",312,"LF1","Staphylinidae"
"15599","08/11/11",312,"LF1","Staphylinidae"
"15600","08/11/11",312,"LF1","Staphylinidae"
"15601","08/11/11",312,"LF1","Staphylinidae"
"15602","08/11/11",312,"LF1","Staphylinidae"
"15603","08/11/11",312,"LF1","Staphylinidae"
"15604","08/11/11",312,"LF1","Staphylinidae"
"15605","08/11/11",312,"LF1","Staphylinidae"
"15606","08/11/11",312,"LF1","Staphylinidae"
"15607","08/11/11",312,"LF1","Staphylinidae"
"15608","08/11/11",312,"LF1","Staphylinidae"
"15609","08/11/11",312,"LF1","Staphylinidae"
"15610","08/11/11",312,"LF1","Staphylinidae"
"15611","08/11/11",312,"LF1","Staphylinidae"
"15612","08/11/11",312,"LF1","Staphylinidae"
"15613","08/11/11",312,"LF1","Staphylinidae"
"15614","08/11/11",312,"LF1","Staphylinidae"
"15615","08/11/11",312,"LF1","Staphylinidae"
"15616","08/11/11",312,"LF1","Staphylinidae"
"15617","08/11/11",312,"LF1","Staphylinidae"
"15618","08/11/11",312,"LF1","Staphylinidae"
"15619","08/11/11",312,"LF1","Staphylinidae"
"15620","08/11/11",312,"LF1","Staphylinidae"
"15621","08/11/11",312,"LF1","Staphylinidae"
"15622","08/11/11",312,"LF1","Staphylinidae"
"15623","08/11/11",312,"LF1","Staphylinidae"
"15624","08/11/11",312,"LF1","Staphylinidae"
"15625","08/11/11",312,"LF1","Staphylinidae"
"15626","08/11/11",312,"LF1","Staphylinidae"
"15627","08/11/11",312,"LF1","Staphylinidae"
"15628","08/11/11",312,"LF1","Staphylinidae"
"15629","08/11/11",312,"LF1","Staphylinidae"
"15630","08/11/11",312,"LF1","Staphylinidae"
"15631","08/11/11",312,"LF1","Staphylinidae"
"15632","08/11/11",312,"LF1","Staphylinidae"
"15633","08/11/11",312,"LF1","Staphylinidae"
"15634","08/11/11",312,"LF1","Staphylinidae"
"15635","08/11/11",312,"LF1","Staphylinidae"
"15636","29/07/12",312,"LF1","Staphylinidae"
"15637","29/07/12",312,"LF1","Staphylinidae"
"15638","29/07/12",312,"LF1","Staphylinidae"
"15639","29/07/12",312,"LF1","Staphylinidae"
"15640","29/07/12",312,"LF1","Staphylinidae"
"15641","29/07/12",312,"LF1","Staphylinidae"
"15642","29/07/12",312,"LF1","Staphylinidae"
"15643","29/07/12",312,"LF1","Staphylinidae"
"15644","29/07/12",312,"LF1","Staphylinidae"
"15645","29/07/12",312,"LF1","Staphylinidae"
"15646","29/07/12",312,"LF1","Staphylinidae"
"15647","29/07/12",312,"LF1","Staphylinidae"
"15648","29/07/12",312,"LF1","Staphylinidae"
"15649","29/07/12",312,"LF1","Staphylinidae"
"15650","29/07/12",312,"LF1","Staphylinidae"
"15651","29/07/12",312,"LF1","Staphylinidae"
"15652","29/07/12",312,"LF1","Staphylinidae"
"15653","29/07/12",312,"LF1","Staphylinidae"
"15654","29/07/12",312,"LF1","Staphylinidae"
"15655","29/07/12",312,"LF1","Staphylinidae"
"15656","29/07/12",312,"LF1","Staphylinidae"
"15657","29/07/12",313,"LF","Carabidae"
"15658","29/07/12",313,"LF","Carabidae"
"15659","29/07/12",313,"LF","Leiodidae"
"15660","29/07/12",313,"LF","Curculionidae"
"15661","23/02/11",313,"LF","Curculionidae"
"15662","23/02/11",313,"LF","Curculionidae"
"15663","23/02/11",313,"LF","Curculionidae"
"15664","23/02/11",313,"LF","Curculionidae"
"15665","23/02/11",313,"LF","Carabidae"
"15666","23/02/11",313,"LF","Carabidae"
"15667","23/02/11",313,"LF","Carabidae"
"15668","23/02/11",313,"LF","Carabidae"
"15669","23/02/11",313,"LF","Scarabaeidae"
"15670","23/02/11",313,"LF","Histeridae"
"15671","23/02/11",313,"LF","Biphyllidae"
"15672","23/02/11",313,"LF","Biphyllidae"
"15673","23/02/11",313,"LF","Biphyllidae"
"15674","23/02/11",313,"LF","Hydrophilidae"
"15675","23/02/11",313,"LF","Staphylinidae"
"15676","23/02/11",313,"LF","Clambidae"
"15677","23/02/11",313,"LF","Staphylinidae"
"15678","08/11/11",313,"LF","Carabidae"
"15679","08/11/11",313,"LF","Carabidae"
"15680","08/11/11",313,"LF","Carabidae"
"15681","08/11/11",313,"LF","Carabidae"
"15682","08/11/11",313,"LF","Anthicidae"
"15683","08/11/11",313,"LF","Staphylinidae"
"15684","08/11/11",313,"LF","Leiodidae"
"15685","08/11/11",313,"LF","Leiodidae"
"15686","08/11/11",313,"LF","Leiodidae"
"15687","08/11/11",313,"LF","Curculionidae"
"15688","08/11/11",313,"LF","Staphylinidae"
"15689","23/02/11",313,"LF1","Staphylinidae"
"15690","23/02/11",313,"LF1","Staphylinidae"
"15691","23/02/11",313,"LF1","Staphylinidae"
"15692","23/02/11",313,"LF1","Staphylinidae"
"15693","23/02/11",313,"LF1","Staphylinidae"
"15694","23/02/11",313,"LF1","Staphylinidae"
"15695","23/02/11",313,"LF1","Staphylinidae"
"15696","23/02/11",313,"LF1","Staphylinidae"
"15697","23/02/11",313,"LF1","Staphylinidae"
"15698","23/02/11",313,"LF1","Staphylinidae"
"15699","23/02/11",313,"LF1","Staphylinidae"
"15700","23/02/11",313,"LF1","Staphylinidae"
"15701","23/02/11",313,"LF1","Staphylinidae"
"15702","23/02/11",313,"LF1","Staphylinidae"
"15703","23/02/11",313,"LF1","Staphylinidae"
"15704","23/02/11",313,"LF1","Staphylinidae"
"15705","23/02/11",313,"LF1","Staphylinidae"
"15706","23/02/11",313,"LF1","Staphylinidae"
"15707","23/02/11",313,"LF1","Staphylinidae"
"15708","23/02/11",313,"LF1","Staphylinidae"
"15709","23/02/11",313,"LF1","Staphylinidae"
"15710","23/02/11",313,"LF1","Staphylinidae"
"15711","23/02/11",313,"LF1","Staphylinidae"
"15712","23/02/11",313,"LF1","Staphylinidae"
"15713","23/02/11",313,"LF1","Staphylinidae"
"15714","23/02/11",313,"LF1","Staphylinidae"
"15715","23/02/11",313,"LF1","Staphylinidae"
"15716","23/02/11",313,"LF1","Staphylinidae"
"15717","23/02/11",313,"LF1","Staphylinidae"
"15718","23/02/11",313,"LF1","Staphylinidae"
"15719","23/02/11",313,"LF1","Staphylinidae"
"15720","08/11/11",313,"LF1","Staphylinidae"
"15721","08/11/11",313,"LF1","Staphylinidae"
"15722","08/11/11",313,"LF1","Staphylinidae"
"15723","08/11/11",313,"LF1","Staphylinidae"
"15724","08/11/11",313,"LF1","Staphylinidae"
"15725","08/11/11",313,"LF1","Staphylinidae"
"15726","08/11/11",313,"LF1","Staphylinidae"
"15727","08/11/11",313,"LF1","Staphylinidae"
"15728","29/07/12",313,"LF1","Staphylinidae"
"15729","29/07/12",313,"LF1","Staphylinidae"
"15730","29/07/12",313,"LF1","Staphylinidae"
"15731","29/07/12",313,"LF1","Staphylinidae"
"15732","29/07/12",313,"LF1","Staphylinidae"
"15733","29/07/12",313,"LF1","Staphylinidae"
"15734","29/07/12",314,"LF","Anthicidae"
"15735","29/07/12",314,"LF","Chrysomelidae"
"15736","29/07/12",314,"LF","Carabidae"
"15737","29/07/12",314,"LF","Leiodidae"
"15738","29/07/12",314,"LF","Leiodidae"
"15739","29/07/12",314,"LF","Biphyllidae"
"15740","29/07/12",314,"LF","Scarabaeidae"
"15741","29/07/12",314,"LF","Scarabaeidae"
"15742","29/07/12",314,"LF","Scarabaeidae"
"15743","23/02/11",314,"LF","Staphylinidae"
"15744","08/11/11",314,"LF","Carabidae"
"15745","08/11/11",314,"LF","Carabidae"
"15746","08/11/11",314,"LF","Carabidae"
"15747","08/11/11",314,"LF","Carabidae"
"15748","08/11/11",314,"LF","Curculionidae"
"15749","08/11/11",314,"LF","Staphylinidae"
"15750","08/11/11",314,"LF","Anthicidae"
"15751","23/02/11",314,"LF","Curculionidae"
"15752","23/02/11",314,"LF","Carabidae"
"15753","23/02/11",314,"LF","Histeridae"
"15754","23/02/11",314,"LF","Curculionidae"
"15755","23/02/11",314,"LF","Curculionidae"
"15756","23/02/11",314,"LF","Curculionidae"
"15757","23/02/11",314,"LF","Curculionidae"
"15758","23/02/11",314,"LF","Clambidae"
"15759","23/02/11",314,"LF","Staphylinidae"
"15760","23/02/11",314,"LF","Biphyllidae"
"15761","23/02/11",314,"LF","Curculionidae"
"15762","23/02/11",314,"LF1","Staphylinidae"
"15763","23/02/11",314,"LF1","Staphylinidae"
"15764","23/02/11",314,"LF1","Staphylinidae"
"15765","23/02/11",314,"LF1","Staphylinidae"
"15766","23/02/11",314,"LF1","Staphylinidae"
"15767","08/11/11",314,"LF1","Staphylinidae"
"15768","08/11/11",314,"LF1","Staphylinidae"
"15769","08/11/11",314,"LF1","Staphylinidae"
"15770","08/11/11",314,"LF1","Staphylinidae"
"15771","29/07/12",314,"LF1","Staphylinidae"
"15772","29/07/12",314,"LF1","Staphylinidae"
"15773","29/07/12",314,"LF1","Staphylinidae"
"15774","29/07/12",314,"LF1","Staphylinidae"
"15775","29/07/12",314,"LF1","Staphylinidae"
"15776","29/07/12",314,"LF1","Staphylinidae"
"15777","29/07/12",314,"LF1","Staphylinidae"
"15778","29/07/12",315,"LF","Scarabaeidae"
"15779","21/03/13",315,"LF","Anthicidae"
"15780","07/11/11",315,"LF","Scarabaeidae"
"15781","07/11/11",315,"LF","Scarabaeidae"
"15782","07/11/11",315,"LF","Scarabaeidae"
"15783","07/11/11",315,"LF","Scarabaeidae"
"15784","07/11/11",315,"LF","Histeridae"
"15785","07/11/11",315,"LF","Carabidae"
"15786","07/11/11",315,"LF","Carabidae"
"15787","07/11/11",315,"LF","Leiodidae"
"15788","22/02/11",315,"LF","Curculionidae"
"15789","22/02/11",315,"LF","Curculionidae"
"15790","22/02/11",315,"LF","Curculionidae"
"15791","22/02/11",315,"LF","Curculionidae"
"15792","22/02/11",315,"LF","Curculionidae"
"15793","22/02/11",315,"LF","Curculionidae"
"15794","22/02/11",315,"LF","Curculionidae"
"15795","22/02/11",315,"LF","Biphyllidae"
"15796","22/02/11",315,"LF","Biphyllidae"
"15797","22/02/11",315,"LF","Biphyllidae"
"15798","22/02/11",315,"LF","Biphyllidae"
"15799","22/02/11",315,"LF","Biphyllidae"
"15800","22/02/11",315,"LF","Biphyllidae"
"15801","22/02/11",315,"LF","Biphyllidae"
"15802","22/02/11",315,"LF","Biphyllidae"
"15803","22/02/11",315,"LF","Biphyllidae"
"15804","22/02/11",315,"LF","Biphyllidae"
"15805","22/02/11",315,"LF","Biphyllidae"
"15806","22/02/11",315,"LF","Biphyllidae"
"15807","22/02/11",315,"LF","Biphyllidae"
"15808","22/02/11",315,"LF","Biphyllidae"
"15809","22/02/11",315,"LF","Carabidae"
"15810","22/02/11",315,"LF","Carabidae"
"15811","22/02/11",315,"LF","Carabidae"
"15812","22/02/11",315,"LF","Histeridae"
"15813","22/02/11",315,"LF","Staphylinidae"
"15814","22/02/11",315,"LF","Leiodidae"
"15815","22/02/11",315,"LF1","Staphylinidae"
"15816","22/02/11",315,"LF1","Staphylinidae"
"15817","22/02/11",315,"LF1","Staphylinidae"
"15818","22/02/11",315,"LF1","Staphylinidae"
"15819","22/02/11",315,"LF1","Staphylinidae"
"15820","22/02/11",315,"LF1","Staphylinidae"
"15821","22/02/11",315,"LF1","Staphylinidae"
"15822","22/02/11",315,"LF1","Staphylinidae"
"15823","22/02/11",315,"LF1","Staphylinidae"
"15824","22/02/11",315,"LF1","Staphylinidae"
"15825","22/02/11",315,"LF1","Staphylinidae"
"15826","22/02/11",315,"LF1","Staphylinidae"
"15827","22/02/11",315,"LF1","Staphylinidae"
"15828","22/02/11",315,"LF1","Staphylinidae"
"15829","22/02/11",315,"LF1","Staphylinidae"
"15830","22/02/11",315,"LF1","Staphylinidae"
"15831","22/02/11",315,"LF1","Staphylinidae"
"15832","22/02/11",315,"LF1","Staphylinidae"
"15833","22/02/11",315,"LF1","Staphylinidae"
"15834","22/02/11",315,"LF1","Staphylinidae"
"15835","22/02/11",315,"LF1","Staphylinidae"
"15836","22/02/11",315,"LF1","Staphylinidae"
"15837","22/02/11",315,"LF1","Staphylinidae"
"15838","22/02/11",315,"LF1","Staphylinidae"
"15839","22/02/11",315,"LF1","Staphylinidae"
"15840","22/02/11",315,"LF1","Staphylinidae"
"15841","22/02/11",315,"LF1","Staphylinidae"
"15842","22/02/11",315,"LF1","Staphylinidae"
"15843","22/02/11",315,"LF1","Staphylinidae"
"15844","22/02/11",315,"LF1","Staphylinidae"
"15845","22/02/11",315,"LF1","Staphylinidae"
"15846","22/02/11",315,"LF1","Staphylinidae"
"15847","22/02/11",315,"LF1","Staphylinidae"
"15848","22/02/11",315,"LF1","Staphylinidae"
"15849","22/02/11",315,"LF1","Staphylinidae"
"15850","22/02/11",315,"LF1","Staphylinidae"
"15851","22/02/11",315,"LF1","Staphylinidae"
"15852","22/02/11",315,"LF1","Staphylinidae"
"15853","22/02/11",315,"LF1","Staphylinidae"
"15854","07/11/11",315,"LF1","Staphylinidae"
"15855","07/11/11",315,"LF1","Staphylinidae"
"15856","07/11/11",315,"LF1","Staphylinidae"
"15857","07/11/11",315,"LF1","Staphylinidae"
"15858","07/11/11",315,"LF1","Staphylinidae"
"15859","07/11/11",315,"LF1","Staphylinidae"
"15860","07/11/11",315,"LF1","Staphylinidae"
"15861","07/11/11",315,"LF1","Staphylinidae"
"15862","07/11/11",315,"LF1","Staphylinidae"
"15863","07/11/11",315,"LF1","Staphylinidae"
"15864","07/11/11",315,"LF1","Staphylinidae"
"15865","07/11/11",315,"LF1","Staphylinidae"
"15866","07/11/11",315,"LF1","Staphylinidae"
"15867","07/11/11",315,"LF1","Staphylinidae"
"15868","07/11/11",315,"LF1","Staphylinidae"
"15869","07/11/11",315,"LF1","Staphylinidae"
"15870","07/11/11",315,"LF1","Staphylinidae"
"15871","07/11/11",315,"LF1","Staphylinidae"
"15872","07/11/11",315,"LF1","Staphylinidae"
"15873","07/11/11",315,"LF1","Staphylinidae"
"15874","07/11/11",315,"LF1","Staphylinidae"
"15875","07/11/11",315,"LF1","Staphylinidae"
"15876","07/11/11",315,"LF1","Staphylinidae"
"15877","07/11/11",315,"LF1","Staphylinidae"
"15878","07/11/11",315,"LF1","Staphylinidae"
"15879","29/06/12",316,"LF","Curculionidae"
"15880","29/06/12",316,"LF","Clambidae"
"15881","05/12/11",316,"LF","Attelabidae"
"15882","05/12/11",316,"LF2","Staphylinidae"
"15883","05/12/11",316,"LF2","Staphylinidae"
"15884","05/12/11",316,"LF2","Staphylinidae"
"15885","05/12/11",316,"LF2","Staphylinidae"
"15886","05/12/11",316,"LF2","Staphylinidae"
"15887","05/12/11",316,"LF2","Staphylinidae"
"15888","05/12/11",316,"LF2","Staphylinidae"
"15889","05/12/11",316,"LF2","Staphylinidae"
"15890","05/12/11",316,"LF2","Staphylinidae"
"15891","05/12/11",316,"LF2","Staphylinidae"
"15892","05/12/11",316,"LF2","Staphylinidae"
"15893","05/12/11",316,"LF2","Staphylinidae"
"15894","05/12/11",316,"LF2","Staphylinidae"
"15895","05/12/11",316,"LF2","Staphylinidae"
"15896","05/12/11",316,"LF2","Staphylinidae"
"15897","05/12/11",316,"LF2","Staphylinidae"
"15898","05/12/11",316,"LF2","Staphylinidae"
"15899","05/12/11",316,"LF2","Staphylinidae"
"15900","05/12/11",316,"LF2","Staphylinidae"
"15901","05/12/11",316,"LF2","Staphylinidae"
"15902","05/12/11",316,"LF2","Staphylinidae"
"15903","05/12/11",316,"LF2","Staphylinidae"
"15904","05/12/11",316,"LF2","Staphylinidae"
"15905","05/12/11",316,"LF2","Staphylinidae"
"15906","05/12/11",316,"LF2","Staphylinidae"
"15907","05/12/11",316,"LF2","Staphylinidae"
"15908","05/12/11",316,"LF2","Staphylinidae"
"15909","05/12/11",316,"LF2","Staphylinidae"
"15910","05/12/11",316,"LF2","Staphylinidae"
"15911","05/12/11",316,"LF2","Staphylinidae"
"15912","05/12/11",316,"LF2","Staphylinidae"
"15913","05/12/11",316,"LF2","Staphylinidae"
"15914","05/12/11",316,"LF2","Staphylinidae"
"15915","05/12/11",316,"LF2","Staphylinidae"
"15916","05/12/11",316,"LF2","Staphylinidae"
"15917","05/12/11",316,"LF2","Staphylinidae"
"15918","05/12/11",316,"LF2","Staphylinidae"
"15919","05/12/11",316,"LF2","Staphylinidae"
"15920","05/12/11",316,"LF2","Staphylinidae"
"15921","05/12/11",316,"LF2","Staphylinidae"
"15922","05/12/11",316,"LF2","Staphylinidae"
"15923","05/12/11",316,"LF2","Staphylinidae"
"15924","05/12/11",316,"LF2","Staphylinidae"
"15925","05/12/11",316,"LF2","Staphylinidae"
"15926","05/12/11",316,"LF2","Staphylinidae"
"15927","28/06/12",316,"LF2","Staphylinidae"
"15928","28/06/12",316,"LF2","Staphylinidae"
"15929","28/06/12",316,"LF2","Staphylinidae"
"15930","28/06/12",316,"LF2","Staphylinidae"
"15931","28/06/12",316,"LF2","Staphylinidae"
"15932","28/06/12",316,"LF2","Staphylinidae"
"15933","28/06/12",316,"LF2","Staphylinidae"
"15934","28/06/12",316,"LF2","Staphylinidae"
"15935","28/06/12",316,"LF2","Staphylinidae"
"15936","28/06/12",316,"LF2","Staphylinidae"
"15937","28/06/12",316,"LF2","Staphylinidae"
"15938","28/06/12",316,"LF2","Staphylinidae"
"15939","28/06/12",316,"LF2","Staphylinidae"
"15940","28/06/12",316,"LF2","Staphylinidae"
"15941","28/06/12",316,"LF2","Staphylinidae"
"15942","28/06/12",316,"LF2","Staphylinidae"
"15943","28/06/12",316,"LF2","Staphylinidae"
"15944","28/06/12",316,"LF2","Staphylinidae"
"15945","28/06/12",316,"LF2","Staphylinidae"
"15946","28/06/12",316,"LF2","Staphylinidae"
"15947","28/06/12",316,"LF2","Staphylinidae"
"15948","28/06/12",316,"LF2","Staphylinidae"
"15949","28/06/12",317,"LF","Cleridae"
"15950","28/06/12",317,"LF","Curculionidae"
"15951","28/06/12",317,"LF","Hydrophilidae"
"15952","28/06/12",317,"LF","Leptodiridae"
"15953","28/06/12",317,"LF","Leptodiridae"
"15954","28/06/12",317,"LF","Phalacridae"
"15955","28/06/12",317,"LF","Scarabaeidae"
"15956","28/06/12",317,"LF","Scarabaeidae"
"15957","28/06/12",317,"LF","Curculionidae"
"15958","05/12/11",317,"LF","Carabidae"
"15959","05/12/11",317,"LF","Carabidae"
"15960","05/12/11",317,"LF","Carabidae"
"15961","05/12/11",317,"LF","Curculionidae"
