Occasion ,Date,Trap ID,Species,N/R,Tag no.,Age,Sex,Sexing Notes,HF,E,AGD,HB,T,Tail % of HB,MZ,Bag Weight (g),Gross Weight,Net Weight,Parasites,Fat Score,Injuries ,Dead,Tissue Sample ID,Parasite Sample ID,Fur Sample ID,Faecal Sample 1,Faecal Sample 2,Processor,Who Baited,Flagged
E1-1-2011-6,27/05/2011,E1-1-19A,WH,R,O417819D94,A,F?,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-1B,LTG,R,O417819FFB,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-6B,WH,N,O41781A5C3,SA,F,,25.55,15.3,8.45,,,,,19,51,32,34,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-29A,RS,N,O41781A5CF,A,F,,38.6,22.95,13.1,,,,,19,144,125,168,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-25B,RS,N,O41781A7AE,A,F,,39.75,22,8.1,,,,,19,125,106,99,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-18B,RR,N,O41781A7O6,A,F,,33.45,18.5,13.4,,,,,19,103,84,6,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-2A,DTT,N,O41781AAEO,SA,F,,26.65,14.95,8.6,,,,,19,74,55,11,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-35A,MR,N,O41781AB77,A,M,,40.9,19.55,24.95,,,,,20,186,166,30,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-45A,RR,N,O41781ADAD,A,F,,37,19.85,16.7,,,,,20,168,148,24,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-5A,WH,R,O41781ADBD,SA,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-12A,MR,R,O41781ADD5,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-33B,RS,R,O41781AFO6,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-8B,LTG,N,O41781AOD3,A,F,Y,43.8,23.1,14.5,,,,,19,335,316,30,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-9A,MR,N,O41781B92C,A,F,,38.95,19.9,16.65,,,,,19,204,185,65,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-36A,RS,R,O41781D318,SA,M?,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-5B,RS,R,O41781D611,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-28A,MR,R,O41782O783,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-48A,RS,N,O41782OO6D,A,F,,38.3,21.7,9.95,,,,,19,101,82,145,,Tail cut off,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-8A,RS,R,O4178746C6,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-6,27/05/2011,E1-1-45B,MR,R,O417O8513B,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-22B,LTG,R,O41781586E,SA,F?,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-15B,SS,R,O417815A82,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-1B,MR,N,O417815BF7,A,M,,41.8,19.45,21,,,,,25,225,200,29,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-16A,MR,R,O417815D6D,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-20B,RS,R,O41781663D,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-29B,SS,N,O4178169O6,A,M,,28.4,16.5,16.1,,,,,23,90,67,15,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-46B,RS,R,O417816C9B,A,F?,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-25A,SS,R,O41781722D,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-24A,RR,N,O417817242,A,F,Y,35.7,20.8,15.5,,,,,24,134,110,7,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-46A,SLTRS,N,O4178177BD,A,F,,36.15,11.5,4.2,,,,,28,104,76,1,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-21B,SLTRS,N,O417817BFE,SA,M,,38.7,15.2,13.1,,,,,35,103,68,2,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-42A,RS,N,O417817D45,A,M,,40.85,23.25,17.65,,,,,29,135,110,95,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-28B,LTG,R,O417817E8A,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-41B,RR,N,O417817F49,SA,F,,34.3,19.7,12.5,,,,,25,91,66,11,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-3B,RS,N,O417817O2C,A,F,,37.55,21.55,11.05,,,,,30,130,100,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-11B,RS,R,O417817OO4,A,F?,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-8A,LTG,R,O417818456,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-2B,LTG,R,O4178184BF,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-14A,RS,R,O4178184FO,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-35A,WH,N,O417818685,SA,F,,27.2,16.3,7.9,,,,,23,63,40,50,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-9B,RR,N,O4178186CE,A,M,,34,18.45,31.8,,,,,25,147,122,9,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-37A,RS,R,O41781875E,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-32A,WH,R,O4178188D7,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-26B,MR,R,O417819624,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-40A,LTG,R,O41781976B,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-20A,WH,R,O417819B69,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-34B,RR,R,O417819F82,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-1A,LTG,R,O417819FFB,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-5A,WH,N,O417819O2A,A,M,,26,15.6,15.8,,,,,35,87,52,28,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-47A,WH,R,O417819O6F,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-4B,MR,R,O41781A111,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-48B,RS,N,O41781A195,A,F,,38.8,23.3,10.2,,,,,33,151,118,74,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-5B,SS,R,O41781A471,A,M?,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-6A,WH,R,O41781A5C3,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-36A,RR,N,O41781A76A,A,M,,35.5,19.4,36.2,,,,,23,144,121,18,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-18A,WH,R,O41781AB2A,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-23A,LGTRS,N,O41781AB2C,A,M,,43.95,16.9,15.9,,,,42.6,26,249,223,4,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-43B,MR,R,O41781AB77,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-25B,RS,R,O41781AC98,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-13A,MR,R,O41781ADD5,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-33A,RS,R,O41781AFO6,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-24B,LGTRS,N,O41782O474,SA,M,,46.3,14,9.5,,,,35.5,23,180,157,6,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-10B,RS,R,O4178746C6,A,F,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2011-7,28/05/2011,E1-1-44B,MR,R,O417O8513B,A,M,,,,,,,,,,,,,,,,,,,,,,,
E1-1-2012-1,16/03/2012,E1-1-23B,WH,R,O417815A5C,A,M,Testes,26,17.1,11.9,,,,,13,57,44,23,,,,554,,,,,Matt,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-18A,SS,R,O417815A82,A,M,Testes,27,16.4,13,,,,,13,79,66,73,,Right ear torn,,561,,,,,Matt,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-45A,WH,N,O41781613A,A,F,,24.5,17.3,8,,,,,13,57,44,42,,,,568,,,,,Ollie,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-41B,RS,R,O4178168C2,A,M,Descended testes - large,41,22.15,25.1,,,,,13,143,130,94,,,,563,,,,,Ollie,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-41A,RS,R,O417816BF1,A,F,,38.3,21.8,13.4,,,,,13,131,118,136,,"Last few cm of tail missing, but healed fine",,557,,,,,Ollie,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-25B,SS,R,O41781722D,A,M,,25.2,13.75,12.9,,,,,12,62,50,49,,Right ear with notch in middle,,553,,,,,Faye,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-45B,LTG,R,O417817575,A,M,testes,47.2,25.4,41.3,,,,,13,390,377,8,,Scab on throat,,566,,,,,Matt,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-42B,WH,R,O417818685,A,F,,26,16.75,7.3,,,,,13,59,46,43,,,,565,,,,,Ollie,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-36B,LSQ,R,O417818CA2,A,F,3xpairs nips,32.9,,8.1,138.5,105.35,,,13,111,98,9,,,,,,,,,Faye,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-3B,WH,R,O417818FOE,A,M,testes,27.1,18.6,16.4,,,,,13,63,50,23,,,,556,,,,,Matt,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-29B,WH,R,O417818O89,A,F,Perforated,25.35,16.2,10.5,,,,,12,62,50,40,,,,562,,,,,Faye,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-7B,WH,R,O417819B69,A,F,,26.9,12,12.3,,,,,13,64,51,61,,snubbed end of tail,,569,,,,,Matt,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-40A,WH,R,O417819O6F,A,M,Descended testes,28.75,17.65,17.4,,,,,13,65,52,46,,,,560,,,,,Ollie,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-28A,WH,R,O41781A256,A,M,Testes,25.4,18.6,17.75,,,,,12,63,51,34,,"Chunk out of right ear, slit in left ear",,555,,,,,Faye,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-13A,LGTRS,N,O41781AB7B,A,F,,41.4,,,178.8,162.3,,40,37,243,206,1,,,,,,,,,Ollie,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-34A,RS,R,O41781AFO6,A,F,,40.7,24.5,11.4,,,,,13,144,131,267,,,,567,,,,,Faye,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-46B,WH,N,O41781AO6B,J,F,,26.25,16.3,7.3,,,,,13,43,30,22,,,,570,,,,,Ollie,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-23A,MR,R,O41781B92C,A,F,4 pairs nips & Perforated,39.1,19.6,12.4,,,,,13,196,183,6,,,,559,,,,,Matt,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-44B,WH,N,O4178C73O9,A,M,testes,25.8,16.5,16,,,,,13,62,49,41,,V missing out of right ear,,564,,,,,Faye,Matt & Faye,
E1-1-2012-1,16/03/2012,E1-1-1A,LSQ,N,O417O683CC,A,F,3 pairs nips,33,,7.5,138.5,93,,,13,103,90,0,,,,,,,,,Matt,"Ollie's Team (James, Sabri)",
E1-1-2012-1,16/03/2012,E1-1-27B,RR,N,O417O68561,A,F,Perforated,31.7,19.5,11.2,,,,,12,84,72,1,,Damage to tail -caught in spring,,558,,,,,Faye,"Ollie's Team (James, Sabri)",
E1-1-2012-2,17/03/2012,E1-1-10B,WH,R,O417815A5C,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-1-2012-2,17/03/2012,E1-1-20A,RR,N,O417815D46,A,F,,35.2,19.05,16.75,,,,,13,147,134,3,,,,,,,,,Ollie,James,
E1-1-2012-2,17/03/2012,E1-1-44B,DTT,N,O417816137,A,M,Testes,26.7,15.6,23.8,,,,,14,100,86,3,,,,573,,,,,Matt,James,
E1-1-2012-2,17/03/2012,E1-1-45B,WH,R,O41781613A,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Matt,
E1-1-2012-2,17/03/2012,E1-1-39A,PR,N,O4178171B4,A,F,,20.9,14.9,7.05,,,,,13,52,39,0,,,,577,,,,,Ollie,Sabri,
E1-1-2012-2,17/03/2012,E1-1-24B,SS,R,O41781722D,A,M,,,,,,,,,,,,,,,,,,,,,Faye,James,
E1-1-2012-2,17/03/2012,E1-1-13B,WH,N,O417818643,A,M,,24.95,15.75,11.9,,,,,13,62,49,31,,,,579,,,,,Ollie,Ollie,
E1-1-2012-2,17/03/2012,E1-1-42B,WH,R,O417818685,A,F,,,,,,,,,,,,,,,,,,,,,Matt,James,
E1-1-2012-2,17/03/2012,E1-1-11A,WH,R,O417818FO4,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-1-2012-2,17/03/2012,E1-1-29B,WH,R,O417818O89,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-1-2012-2,17/03/2012,E1-1-6A,WH,R,O417819B69,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Mathiew,
E1-1-2012-2,17/03/2012,E1-1-3B,WH,R,O417819ECE,A,M,Testes,26.9,17.15,15.8,,,,,13,61,48,32,,,,581,,,,,Ollie,Ollie,
E1-1-2012-2,17/03/2012,E1-1-41A,WH,R,O417819O6F,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Sabri,
E1-1-2012-2,17/03/2012,E1-1-16B,LGTRS,N,O41781AD8B,SA,F,,40.5,,,147.6,156.5,,34.3,13,128,115,0,,,,574,,,,,Ollie,Ollie,
E1-1-2012-2,17/03/2012,E1-1-46B,WH,R,O41781AO6B,J,F,,,,,,,,,,,,,,,,,,,,,Matt,Matt,
E1-1-2012-2,17/03/2012,E1-1-17A,WH,N,O4178C36CB,A,M,Testes,26.8,14.9,16.8,,,,,12,56,44,48,,,,571,,,,,Faye,James,
E1-1-2012-2,17/03/2012,E1-1-12B,SS,N,O4178C3CEF,A,M?,,26.8,16.5,11.9,,,,,13,62,49,63,,,,575,,,,,Faye,Ollie,
E1-1-2012-2,17/03/2012,E1-1-40B,LSQ,N,O4178C571B,A,M,Testes,31.4,,25.5,133.6,87.8,,,13,105,92,6,,,,,,,,,Faye,Sabri,
E1-1-2012-2,17/03/2012,E1-1-9A,WH,N,O4178C5BBC,A,F?,,25.3,15.4,8.13,,,,,13,45,32,53,,,,576,,,,,Faye,Ollie,
E1-1-2012-2,17/03/2012,E1-1-13A,DTT,N,O4178C6487,A,M,Testes,24.3,14.45,20.2,,,,,13,70,57,8,,Lost half of tail (old injury),,578,,,,,Faye,Ollie,
E1-1-2012-2,17/03/2012,E1-1-12A,SS,N,O4178C7OF5,A,F,3xpairs nips,25.95,16.8,9.8,,,,,13,62,49,59,,,,580,,,,,Faye,Ollie,
E1-1-2012-2,17/03/2012,E1-1-30B,PR,N,O4178C8ODB,A,M,Large testes,22.8,14,20.8,,,,,13,59,46,10,,,,572,,,,,Faye,Faye,
E1-1-2012-3,18/03/2012,E1-1-14A,WH,R,O417815A5C,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Sabri,
E1-1-2012-3,18/03/2012,E1-1-45B,MR,N,O4178164D2,SA,M?,,40,19,28,,,,,39,179,140,18,,,,591,,,,,Ollie,Mathiew,
E1-1-2012-3,18/03/2012,E1-1-40A,RS,R,O417816BF1,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Eric,
E1-1-2012-3,18/03/2012,E1-1-30B,WH,R,O417818O89,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Matt,
E1-1-2012-3,18/03/2012,E1-1-20B,WH,R,O417819B69,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Faye,
E1-1-2012-3,18/03/2012,E1-1-16B,LTG,R,O417819FFB,A,F,"Perforated, 3xpairs nips",46.5,24,22,,,,,13,375,362,6,,,,588,,,,,Faye,Ollie,
E1-1-2012-3,18/03/2012,E1-1-26B,LSQ,R,O41781A7EA,A,F,,28.5,,,137.4,85.9,,,14,99,85,0,,"Bare patch above L shoulder, and also on inside of pelvis on R side. Probably old injuries.",,,,,,,Ollie,Matt,
E1-1-2012-3,18/03/2012,E1-1-33A,RS,R,O41781AFO6,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Eric,
E1-1-2012-3,18/03/2012,E1-1-29B,CTRS,N,O41781D1OD,A,M,"Testes, large genitalia",44.5,,,176.15,175.2,,36.2,39,184,145,2,,Cut on nose,,,,,,,Ollie,Matt,
E1-1-2012-3,18/03/2012,E1-1-46A,LGTRS,R,O41781F861,A,M,Testes,43.3,,,183.5,169,,43.3,39,248,209,2,,,,586,,,,,Ollie,Mathiew,
E1-1-2012-3,18/03/2012,E1-1-15B,SS,N,O4178C37D9,SA,F,Perforated,25.3,17.3,7.9,,,,,13,58,45,29,,,,583,,,,,Matt,Sabri,
E1-1-2012-3,18/03/2012,E1-1-12B,DTT,N,O4178C3CE7,A,M,Testes,25.2,16.5,18.6,,,,,13,81,68,1,,,,582,,,,,Matt,Sabri,
E1-1-2012-3,18/03/2012,E1-1-41A,DTT,N,O4178C4239,A,F,"Perforated, 4 pairs nips",24.9,17.5,6.2,,,,,13,76,63,7,,,,589,,,,,Matt,Mathiew,
E1-1-2012-3,18/03/2012,E1-1-13A,LTG,N,O4178C42A5,A,F,"Perforated, 3xpairs nips",44.3,26,25,,,,,13,370,357,309,,,,585,,,,,Faye,Sabri,
E1-1-2012-3,18/03/2012,E1-1-8B,WH,R,O4178C5BBC,A,F?,,,,,,,,,,,,,,,,,,,,,Matt,Mike,
E1-1-2012-3,18/03/2012,E1-1-24A,WH,N,O4178C6372,A,M,Testes,26.95,18.9,17.1,,,,,13,58,45,28,,"Lost all but 1"" of tail (old injury)",,584,,,,,Faye,Ollie,
E1-1-2012-3,18/03/2012,E1-1-44B,MR,N,O4178C6BE8,A,M,Small testes,39.1,29.7,29.3,,,,,13,209,196,68,,"Left ear completely ripped off, right ear measured and sampled.",,593,,,,,Faye,Mathiew,
E1-1-2012-3,18/03/2012,E1-1-31B,LTG,N,O4178C6EE5,A,M,Testes,46,25.1,35.7,,,,,13,355,342,8,,L.ear 2 chunks missing either side,,592,,,,,Matt,Matt,
E1-1-2012-3,18/03/2012,E1-1-42A,SS,N,O4178C6F52,SA?,M?,,26.62,17.4,14.7,,,,,13,62,49,64,,,,590,,,,,Faye,Mathiew,
E1-1-2012-3,18/03/2012,E1-1-16A,SLTRS,N,O4178C82B4,A,F,,40.1,,,132.8,167.8,,24.3,13,80,67,0,,,,,,,,,Matt,Sabri,
E1-1-2012-3,18/03/2012,E1-1-15A,SS,N,O4178C82B9,A,F,,26.9,18.8,9.5,,,,,13,69,56,212,,,,587,,,,,Matt,Sabri,
E1-1-2012-4,19/03/2012,E1-1-14A,WH,R,O417815A5C,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Matt,
E1-1-2012-4,19/03/2012,E1-1-18B,SS,R,O417815A82,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-43A,DTT,R,O417816137,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Faye,
E1-1-2012-4,19/03/2012,E1-1-45A,WH,R,O41781613A,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Faye,
E1-1-2012-4,19/03/2012,E1-1-38A,CTRS,N,O417816DAA,A,M,,47.2,,,176.6,192.2,,35,13,173,160,0,,Skin on nose damaged,,,,,,,Ollie,Mike,
E1-1-2012-4,19/03/2012,E1-1-35B,PR,R,O4178171B4,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Mike,
E1-1-2012-4,19/03/2012,E1-1-25B,SS,R,O41781722D,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-1-2012-4,19/03/2012,E1-1-1A,DTT,N,O417817C9F,J,F?,,23.9,15.4,7.3,,,,,13,47,34,0,,,,594,,,,,Ollie,Eric,
E1-1-2012-4,19/03/2012,E1-1-48A,RS,R,O417817D45,A,M,,41,24.5,19.9,,,,,13,136,123,73,,"lost last 3cm of tail, 'V' notch in L.ear",,593,1,,,,Matt,Faye,
E1-1-2012-4,19/03/2012,E1-1-38B,WH,R,O417818685,A,F,,,,,,,,,,,,,,,,,,,,,Ollie,Mike,
E1-1-2012-4,19/03/2012,E1-1-29A,LSQ,R,O417818CA2,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-1-2012-4,19/03/2012,E1-1-27B,WH,R,O417818O89,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-1-2012-4,19/03/2012,E1-1-33A,RR,N,O417819174,A,F,Perforated,32.65,18.6,12.5,,,,,13,91,78,1,,,,597,4,,,,Ollie,Eric,
E1-1-2012-4,19/03/2012,E1-1-7B,WH,R,O417819B69,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Eric,
E1-1-2012-4,19/03/2012,E1-1-3B,WH,R,O417819ECE,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Eric,
E1-1-2012-4,19/03/2012,E1-1-42B,WH,R,O417819O6F,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Faye,
E1-1-2012-4,19/03/2012,E1-1-28A,WH,R,O41781A256,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-1-2012-4,19/03/2012,E1-1-20B,LSQ,N,O41781AE4F,A,F,Mammae,30.6,,,136.2,92.8,,,13,109,96,0,,,,,,,,,Ollie,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-47A,WH,R,O41781AO6B,J,F,,,,,,,,,,,,,,,,,,,,,Ollie,Faye,
E1-1-2012-4,19/03/2012,E1-1-16B,MR,R,O41781B92C,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-24A,WH,R,O4178C36CB,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-21A,SS,R,O4178C3CEF,A,M?,,,,,,,,,,,,,,,,,,,,,Faye,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-33B,LTG,N,O4178C49C3,A,F,,42.5,22.8,13.6,,,,,13,310,297,5,,,,599,5,,,,Matt,Mike,
E1-1-2012-4,19/03/2012,E1-1-44B,LSQ,N,O4178C4CD2,A,M,Testes,29.8,,27.05,134,92.3,,,13,106,93,1,,,,,,,,,Faye,Mike,
E1-1-2012-4,19/03/2012,E1-1-39B,PR,N,O4178C513B,A,M,Large testes,22.9,14.7,19.8,,,,,13,59,46,0,,,,598,,,,,Faye,Mike,
E1-1-2012-4,19/03/2012,E1-1-16A,SLTRS,N,O4178C59BC,A,M,,37.9,,,145.1,110.2,,24.6,13,76,63,1,,"Snubbed tail, missing 2nd toe from inner on Hind L.foot",Y,,,,,,Matt,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-27A,DTT,N,O4178C5B57,A,F,"Perforated, 3xpairs nips",24.1,16.65,19.1,,,,,13,74,61,16,,,,600,6,,,,Faye,Ollie,
E1-1-2012-4,19/03/2012,E1-1-10B,WH,R,O4178C5BBC,A,F?,,,,,,,,,,,,,,,,,,,,,Ollie,Matt,
E1-1-2012-4,19/03/2012,E1-1-17A,WH,R,O4178C6372,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-42A,SS,R,O4178C6F52,SA?,M?,,,,,,,,,,,,,,,,,,,,,Ollie,Mathiew,
E1-1-2012-4,19/03/2012,E1-1-39A,WH,R,O4178C73O9,A,M,,,,,,,,,,,,,,,,,,,,,Ollie,Mike,
E1-1-2012-4,19/03/2012,E1-1-2A,WH,N,O4178C7C29,A,M,Testes,26.5,16.3,14.7,,,,,13,53,40,53,,,,595,2,,,,Faye,Eric,
E1-1-2012-4,19/03/2012,E1-1-2B,SS,R,O4178C82B9,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Eric,
E1-1-2012-4,19/03/2012,E1-1-47B,WH,N,O4178C831E,A,F,Perforated,26.3,18.2,11.5,,,,,13,67,54,16,,,,596,3,,,,Matt,Faye,
E1-1-2012-4,19/03/2012,E1-1-46A,LGTRS,N,O417O84126,A,F,Nipples,41.3,,,191.6,177.9,,43.2,13,210,197,2,,Bashed nose,,,,,,,Faye,Ollie,
E1-1-2012-5,20/03/2012,E1-1-23B,WH,R,O417815A5C,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Faye,
E1-1-2012-5,20/03/2012,E1-1-15A,SS,R,O417815A82,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Mike,
E1-1-2012-5,20/03/2012,E1-1-28B,RS,R,O4178168C2,A,M,,,,,,,,,,,,,,,,,,,,,Faye,Eric,
E1-1-2012-5,20/03/2012,E1-1-40B,RS,R,O417816BF1,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Ollie,
E1-1-2012-5,20/03/2012,E1-1-35A,PR,R,O4178171B4,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Ollie,
E1-1-2012-5,20/03/2012,E1-1-48B,RS,R,O417817D45,A,M,,,,,,,,,,,,,,,,,,,,,Matt,Alex,
E1-1-2012-5,20/03/2012,E1-1-35B,WH,R,O417818685,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Eric,
E1-1-2012-5,20/03/2012,E1-1-33A,WH,R,O4178188D7,A,F,,24.9,15.4,9,,,,,13,54,41,42,,,,601,8,,,,Faye,Eric,
E1-1-2012-5,20/03/2012,E1-1-39A,RR,R,O417819174,A,F,,,,,,,,,,,,,,,,,,,,,Matt,Eric,
E1-1-2012-5,20/03/2012,E1-1-30A,LSQ,R,O4178194OB,A,M,Large testes,30.6,,28.3,130,95.5,,,13,108,95,2,,,,,7,,,,Faye,Eric,
E1-1-2012-5,20/03/2012,E1-1-20B,WH,R,O417819B69,A,F,,,,,,,,,,,,,,,,,,,,,Faye,Mike,
