Occasion,Date,Trap,Species (LSQ: Low's Squirrel; RBSSQ: Red-bellied Scultor Squirrel; SS: Small Spiny; MR: Muller's; CBS: Chesnut-Bellied Spiny; LETRS: Lesser Treeshrew; STRS: Slender Treeshrew; LGTRS: Large Treeshrew),N or R,Tag no.,Age,Sex,Sexing Notes,HF,E,AGD,HB,T,Tail % of HB,MZ,Bag Weight,Gross Weight,Net Weight,Parasites (number of ectoparasites visible with naked eye),Body Fat,Injuries ,Dead?,Tissue Sample ID,Parasite Sample,Fur sample,Faecal Sample 1,Faecal Sample 2,Processor,Who Baited,Other Notes
D100-1-2015-3,21/05/2015,D100-1-40A,MFR,N,O417D13A34,A,F,Perf,30,18.5,7.05,118.8,140.7,118.434343434343,,16,60,44,12,,,,PT0223,PP0121,,T2102,Z0039,Jess,Sabri,"Dorsum grey with some pale buffy speckling at flanks, fur coarse/fluffy in appearance, venter slightly paler grey. Tail all-dark. Head bulky, eyes large, feet stocky."
D100-1-2015-3,21/05/2015,D100-1-36B,CTRS,N,O417D144DE,A,M,Testes developed.,49.4,,,195.8,197,100.612870275792,,17,184,167,0,,Scrape to muzzle.,,,,,T2284,Z0040,Jess,Alex,
D100-1-2015-3,21/05/2015,D100-1-19A,RS,R,O417D14534,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Phil/Zosia,
D100-1-2015-3,21/05/2015,D100-1-23B,WH,N,O417D14714,SA,F,,26.1,20.35,9.3,,,,,16,56,40,22,,,,PT0231,PP0127,,T2278,Z0049,Jess,Phil/Zosia,
D100-1-2015-3,21/05/2015,D100-1-28B,RS,N,O417D1532O,SA,M,,38.9,25.05,16,,,,,16,118,102,33,,,,PT0226,PP0124,,,Z0043,Jess,Alex,"Only beginnings of collar at top of forelimbs, pale tail tip"
D100-1-2015-3,21/05/2015,D100-1-4A,WH,R,O417D161FC,SA,M,,,,,,,,,,,,,,,,,,,,,Sabri,Jess,
D100-1-2015-3,21/05/2015,D100-1-12A,RS,N,O417D16C9E,SA,M,No bare patch,42.05,27.4,21,,,,,17,135,118,50,,,,PT0229,PP0125,,T2176,Z0047,Jess,Jess,Full collar
D100-1-2015-3,21/05/2015,D100-1-37B,RS,R,O417D1747O,A?,M?,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
D100-1-2015-3,21/05/2015,D100-1-11B,WH,R,O417D17533,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jess,
D100-1-2015-3,21/05/2015,D100-1-15A,LSQ,N,O41868BE32,A,M,Testes developed,32.2,,,134,61,45.5223880597015,,16,113,97,0,,"Both HF turned inwards, right one more flexible and can revert to normal alignment.  Congenital defect?",,,,PF0110,,Z0045,Jess,Phil/Zosia,Venter unusually white.
D100-1-2015-3,21/05/2015,D100-1-5B,SS,N,O41868BFOF,SA,F,"Unperf, bare patch",25.6,17.5,9.25,,,,,17,64,47,0,,,,PT0228,,PF0111,T2116,Z0046,Jess,Jess,Vent white with thick buffy band around flanks and under chin
D100-1-2015-3,21/05/2015,D100-1-37A,RS,N,O41868D187,SA,F,"Unperf, bare patch visible",39.1,21.5,10,,,,,16,114,98,11,,,,PT0222,,,,,Jess,Sabri,"Only beginnings of collar at top of forelimbs, but clear ankle bands"
D100-1-2015-3,21/05/2015,D100-1-36A,MR,N,O41868D315,A,M,Testes developed.,40.25,21,28.9,,,,,17,207,190,70,,,,PT0224,PP0122,PF0109,T2227,Z0041,Jess,Alex,
D100-1-2015-3,21/05/2015,D100-1-28A,RS,N,O41868D749,SA,M?,No testes or bare patch,40.45,26.25,16.4,,,,,16,127,111,35,,Left HF swollen,,PT0225,PP0123,,T2134,Z0042,Jess,Alex,Full collar
D100-1-2015-3,21/05/2015,D100-1-41B,WH,R,O41868F3CD,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
D100-1-2015-3,21/05/2015,D100-1-2A,RS,R,O41868F762,SA,F?,,,,,,,,,,,,,,,,,,,,,Sabri,Jess,
D100-1-2015-3,21/05/2015,D100-1-33A,RS,R,O41868FD99,SA,M?,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-3,21/05/2015,D100-1-17A,LTG,N,O41868FDO9,A,M,Testes developed,46.95,30.75,35.7,,,,,16,309,293,0,,,,PT0227,,,T2345,Z0044,Jess,Phil/Zosia,
D100-1-2015-3,21/05/2015,D100-1-14A,WH,R,O418691118,SA,F,"Unperf, bare patch visible.",26.1,16.2,7.55,,,,,16,56,40,7,,,,,,PF0107,T2135,Z0038,Jess,Phil/Zosia,"Hole in ear so clearly retrap, but no/defective tag. Re-tagged but no TS taken."
D100-1-2015-3,21/05/2015,D100-1-14B,DTT,N,O41869OOBF,A,M,,27.8,19.15,18,,,,,17,87,70,35,,,,PT0230,PP0126,PF0112,T2265,Z0048,Jess,Phil/Zosia,
D100-1-2015-4,22/05/2015,D100-1-9B,RS,R,O417BD74DO,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
D100-1-2015-4,22/05/2015,D100-1-38A,RS,N,O417D134C1,SA?,F,"Seemed perf, but retaining juvenile colouration, also small size.",37.3,27.15,9.45,,,,,18,101,83,21,,,,PT0234,PP0130,,T2098,Z0053,Jess,Alex,Full collar and ankle bands. Colouration might have been melanism???
D100-1-2015-4,22/05/2015,D100-1-20A,RS,R,O417D14534,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jess/Zosia,
D100-1-2015-4,22/05/2015,D100-1-36B,RS,R,O417D1532O,SA,M,,,,,,,,,,,,,,,,,,,,,Sabri,Phil,
D100-1-2015-4,22/05/2015,D100-1-37A,RS,R,O417D1747O,A?,M?,,,,,,,,,,,,,,,,,,,,,Phil,Alex,
D100-1-2015-4,22/05/2015,D100-1-6A,CTRS,N,O417O84692,A,M,Testes and penis developed,46.7,,,182.15,180.3,98.9843535547626,35.45,18,190,172,0,,,,,,PF0113,,,Jess,Sabri,
D100-1-2015-4,22/05/2015,D100-1-5B,RS,R,O41868C74O,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
D100-1-2015-4,22/05/2015,D100-1-4B,WH,R,O41868D12O,SA,M,,27.25,18.7,12.7,,,,,18,53,35,16,,,,PT0237,PP0131,,T2124,Z0056,Jess,Sabri,"This is the half-processed individual from 19/05 which we didn't complete due to rain, hence full re-measurement. These measures aren't so rushed, and should stand as the accepted ones. Note duplication of faecal sample with Z0030"
D100-1-2015-4,22/05/2015,D100-1-36A,MR,R,O41868D315,A,M,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-4,22/05/2015,D100-1-23B,RS,R,O41868D9FB,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jess/Zosia,
D100-1-2015-4,22/05/2015,D100-1-33B,MR,R,O41868DDA4,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Phil,
D100-1-2015-4,22/05/2015,D100-1-2A,RS,R,O41868DFBC,SA,M,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
D100-1-2015-4,22/05/2015,D100-1-37B,RS,N,O41868DFBD,A,F,"Perf, mammae visible, possibly pregnant as slightly fat",39.5,24.2,11,,,,,18,120,102,60,,,,PT0232,PP0128,,T2136,Z0051,Jess,Alex,"No collar, clear ankle bands and pale tail tip."
D100-1-2015-4,22/05/2015,D100-1-41A,WH,R,O41868F3CD,A,F,,,,,,,,,,,,,,,,,,,,,Phil,Alex,
D100-1-2015-4,22/05/2015,D100-1-13B,DTT,R,O41868F5FC,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Jess/Zosia,
D100-1-2015-4,22/05/2015,D100-1-15B,RS,R,O41868F6B9,SA,F,,,,,,,,,,,,,,,,,,,,,,Jess/Zosia,
D100-1-2015-4,22/05/2015,D100-1-32B,RS,R,O41868FD99,SA,M?,,,,,,,,,,,,,,,,,,,,,Sabri,Phil,
D100-1-2015-4,22/05/2015,D100-1-45B,WH,N,O41868FEOF,SA,F,"Unperf, bare patch",27.5,18.25,12.45,,,,,18,57,39,37,,,,PT0233,PP0129,,T2259,Z0052,Jess,Alex,
D100-1-2015-4,22/05/2015,D100-1-31B,LSQ,N,O41869O15C,SA?,M,"Testes clear but small, also small size may indicate SA",33.1,,,121.35,99.45,81.9530284301607,,105,87,,18,,,,,,,T2179,Z0050,Jess,Phil,
D100-1-2015-4,22/05/2015,D100-1-3B,DTT,N,O41869OBB1,A,F,Perf.,26,18.45,8.6,,,,,17,84,67,4,,,,PT0235,,,T2169,Z0054,Jess,Sabri,
D100-1-2015-4,22/05/2015,D100-1-28A,DTT,N,,A,M,,,,,,,,,,,,,,,,,,,,,,Phil,RELEASED
D100-1-2015-5,23/05/2015,D100-1-9A,RS,R,O417BD74DO,A,F,,,,,,,,,,,,,,,,,,,,,Zinin,Alex,
D100-1-2015-5,23/05/2015,D100-1-41A,RS,R,O417D134C1,SA?,F,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-5,23/05/2015,D100-1-33A,MFR,R,O417D13A34,A,F,,,,,,,,,,,,,,,,,,,,,,Jess/Zosia,
D100-1-2015-5,23/05/2015,D100-1-20A,RS,R,O417D14534,A,F,,,,,,,,,,,,,,,,,,,,,,Sabri,
D100-1-2015-5,23/05/2015,D100-1-33B,DTT,N,O417D1497C,A,M,,25.65,16.9,18.75,,,,,18,84,66,1,,,,PT0239,,,T2162,Z0060,Jess,Jess/Zosia,
D100-1-2015-5,23/05/2015,D100-1-27A,RS,R,O417D1532O,SA,M,,,,,,,,,,,,,,,,,,,,,,Jess/Zosia,
D100-1-2015-5,23/05/2015,D100-1-4A,WH,R,O417D161FC,SA,M,,,,,,,,,,,,,,,,,,,,,Zinin,Alex,
D100-1-2015-5,23/05/2015,D100-1-41B,RS,R,O417D16883,SA,M?,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-5,23/05/2015,D100-1-11A,WH,R,O417D17533,SA,F,,,,,,,,,,,,,,,,,,,,,Zinin,Alex,
D100-1-2015-5,23/05/2015,D100-1-25B,SS,N,O417D17C5D,SA,M,Start of testes developing.,26.4,18.05,13.2,,,,,18,67,49,16,,,,PT0240,PP0133,PF0116,T2154,PF0116,Jess,Jess/Zosia,"HF in range for SS, but lots of orangey coluration around flanks for this species (cf. CBSR)"
D100-1-2015-5,23/05/2015,D100-1-25A,PR,N,O41868BCB8,A,F,Perf (despite very small size),23,14.55,7.9,,,,,19,41,22,0,,,,PT0241,,,T2140,Z0062,Jess,Jess/Zosia,"Dorsum grey, venter whitish with grey bases, pale buffy collar and ventral streak, tail all-drak."
D100-1-2015-5,23/05/2015,D100-1-7B,RS,R,O41868C74O,A,F,,,,,,,,,,,,,,,,,,,,,Zinin,Alex,
D100-1-2015-5,23/05/2015,D100-1-4B,WH,R,O41868D12O,SA,M,,,,,,,,,,,,,,,,,,,,,Zinin,Alex,
D100-1-2015-5,23/05/2015,D100-1-44B,RS,R,O41868D187,SA,F,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-5,23/05/2015,D100-1-36A,MR,R,O41868D315,A,M,,,,,,,,,,,,,,,,,,,,,,Jess/Zosia,
D100-1-2015-5,23/05/2015,D100-1-43B,SLTRS,N,O41868D47F,A,F,,37.2,,,132.3,168.1,127.059712773998,26.2,18,86,68,0,,,,,,PF0115,T2204,Z0057,Jess,Phil,
D100-1-2015-5,23/05/2015,D100-1-3B,RS,R,O41868DFBC,SA,M,,,,,,,,,,,,,,,,,,,,,Zinin,Alex,
D100-1-2015-5,23/05/2015,D100-1-35A,RS,R,O41868DFBD,A,F,,,,,,,,,,,,,,,,,,,,,,Jess/Zosia,
D100-1-2015-5,23/05/2015,D100-1-45B,RS,N,O41868E12F,SA,F,"Unperf, mammae visible",41.15,28.35,10.6,,,,,18,157,139,50,,,,PT0238,PP0132,,T2222,ZO0059,Jess,Phil,"Collar, ankle bands, pale tail tip"
D100-1-2015-5,23/05/2015,D100-1-46A,LGTRS,N,O41868ED7B,A,M,,46.35,,,199.05,172.05,86.4355689525245,43.25,17,229,212,0,,,,,,PF0114,,,Jess,Phil,
D100-1-2015-5,23/05/2015,D100-1-40B,WH,R,O41868F3CD,A,F,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-5,23/05/2015,D100-1-18B,RS,R,O41868F6B9,SA,F,,,,,,,,,,,,,,,,,,,,,,Sabri,
D100-1-2015-5,23/05/2015,D100-1-35B,RS,R,O41868FD99,SA,M?,,,,,,,,,,,,,,,,,,,,,,Jess/Zosia,
D100-1-2015-5,23/05/2015,D100-1-12B,LTG,R,O41868FDO9,A,M,,,,,,,,,,,,,,,,,,,T2276,Z0058,Jess,Alex,
D100-1-2015-6,24/05/2015,D100-1-9B,RS,R,O417BD74DO,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-40A,MFR,R,O417D13A34,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-40B,RS,R,O417D16883,SA,M?,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-38B,RS,R,O417D1747O,A?,M?,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-14B,LGTRS,R,O41868C62C,SA?,F?,,,,,,,,,,,,,,,,,,,T2245,Z0067,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-37B,SLTRS,R,O41868D47F,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-28B,RS,R,O41868D749,SA,M?,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
D100-1-2015-6,24/05/2015,D100-1-16A,DTT,N,O41868D8A6,A,M,,26.5,18.5,16.7,,,,,18,72,54,8,,,,PT0245,,,T2244,Z0069,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-23B,RS,R,O41868D9FB,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
D100-1-2015-6,24/05/2015,D100-1-2A,LGTRS,N,O41868DC26,A,F,,44.85,,,180.7,181.5,100.442722744881,42.55,18,175,157,0,,,,,,,,,,Zinin,
D100-1-2015-6,24/05/2015,D100-1-34A,MR,R,O41868DDA4,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-37A,RS,R,O41868DFBD,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-16B,DTT,N,O41868E145,A,M,,27.5,18.2,16.85,,,,,18,82,64,0,,,,PT0246,,,T2153,Z0070,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-9A,RS,R,O41868E1F4,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-8B,DTT,N,O41868E871,A,F,,25.9,18.25,11.9,,,,,18,80,62,1,,,,PT0247,PP0135,,,Z0071,Jess,Zinin,Parasite comprised one tick.
D100-1-2015-6,24/05/2015,D100-1-21A,RS,N,O41868E9EF,SA,M,,40.75,26,19.2,,,,,18,128,110,56,,,,PT0248,PP0136,PF0119,T2150,Z0072,Jess,Alex,
D100-1-2015-6,24/05/2015,D100-1-26B,SLTRS,N,O41868ED93,A,M,,41.9,,,141.2,169.05,119.723796033994,25.6,18,93,75,0,,,,,,PF0117,T2125,Z0066,Jess,Alex,
D100-1-2015-6,24/05/2015,D100-1-28A,DTT,N,O41868EDE6,A,M,,26.3,15.9,15.55,,,,,18,77,59,0,,,,PT0243,,,T2186,Z0065,Jess,Alex,
D100-1-2015-6,24/05/2015,D100-1-41B,WH,R,O41868F3CD,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-13B,DTT,R,O41868F5FC,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-1A,RS,R,O41868F762,SA,F?,,,,,,,,,,,,,,,,,,,,,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-35A,RS,R,O41868FD99,SA,M?,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-13A,LTG,R,O41868FDO9,A,M,,,,,,,,,,,,,,,,,,,T2230,Z0063,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-44A,WH,R,O41868FEOF,SA,F,,,,,,,,,,,,,,,"Dead in trap, no ants or other apparent cause.",,,,,,Alex,Jess,
D100-1-2015-6,24/05/2015,D100-1-20B,LTG,N,O41868FO3F,A,M,Testes developed,46.1,27.85,35.15,,,,,18,351,333,0,,,,PT0244,,PF0118,T2262,Z0068,Jess,Alex,
D100-1-2015-6,24/05/2015,D100-1-11B,RS,N,O41868O41F,SA,M,,40.2,23.15,16.65,,,,,18,116,98,60,,,,PT0249,PP0137,,T2247,Z0073,Jess,Zinin,
D100-1-2015-6,24/05/2015,D100-1-41A,WH,N,O41869O433,A,M,Testes.,27.2,20.8,18,,,,,18,76,58,29,,,,PT0242,PP0134,,T2252,Z0064,Jess,Jess,White vent patch.
D100-1-2015-6,24/05/2015,D100-1-19B,DTT,R,O41869OOBF,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
D100-1-2015-7,25/05/2015,D100-1-14B,RS,R,O417D14534,A,F,,,,,,,,,,,,,,,,,,,,,,Jess,
D100-1-2015-7,25/05/2015,D100-1-28A,RS,R,O417D1532O,SA,M,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-7,25/05/2015,D100-1-21A,PR,N,O417D161FB,A,F,Perf.,25.2,17,14.15,,,,,22,76,54,0,,,,PT0252,,,,,Jess,Phil,"All dark tail. Grey dorsum with buffy speckling at flanks, venter white with grey bases (giving a silvery appearance), pale buffy collar and ventral streak. Very similar to 8b, jut MUCH larger. Might be sexual dimorphism or just large size variation."
D100-1-2015-7,25/05/2015,D100-1-25B,SS,R,O417D17C5D,SA,M,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-7,25/05/2015,D100-1-6A,WH,N,O41868C3A6,A,M,Testes developed.,28.15,17.35,14.45,,,,,21,57,36,18,,,,PT0255,PP0140,,T2123,Z0078,Jess,Jess,
D100-1-2015-7,25/05/2015,D100-1-24A,RS,N,O41868C418,SA,F,"Bare patch, unperf.",41.7,27.5,10.5,,,,,22,136,114,29,,,,PT0254,PP0139,,T2142,Z0077,Jess,Phil,"Ankle bands, partial collar, pale tail tip."
D100-1-2015-7,25/05/2015,D100-1-16B,RS,N,O41868C567,SA,M,Start of testes developing,40.2,26.15,17.8,,,,,22,150,128,53,,,,PT0253,PP0138,,T2235,Z0076,Jess,Jess,"Collar, ankle bands, pale tail tip."
D100-1-2015-7,25/05/2015,D100-1-4B,RS,R,O41868C74O,A,F,,,,,,,,,,,,,,,,,,,,,,Jess,
D100-1-2015-7,25/05/2015,D100-1-2B,WH,R,O41868D12O,SA,M,,,,,,,,,,,,,,,,,,,,,,Jess,
D100-1-2015-7,25/05/2015,D100-1-38A,RS,R,O41868D187,SA,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-26A,MR,R,O41868D315,A,M,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-7,25/05/2015,D100-1-35A,SLTRS,R,O41868D47F,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-11B,DTT,N,O41868D5EC,SA,F,"Unperf, bare patch",24.75,16.8,9,,,,,21,70,49,2,,,,PT0258,,,,Z0081,Phil,Jess,
D100-1-2015-7,25/05/2015,D100-1-28B,RS,R,O41868D749,SA,M?,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-7,25/05/2015,D100-1-19A,RS,R,O41868D9FB,A,F,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-7,25/05/2015,D100-1-5A,LGTRS,N,O41868DB7E,SA,M,Penis present but testes still developing.,43,,,179.7,167.15,93.0161380077908,43.4,22,181,159,0,,Scrape to nose,,,,PF0120,,Z0074,Jess,Jess,Genital fungus.
D100-1-2015-7,25/05/2015,D100-1-36B,RS,R,O41868DFBD,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-8B,PR,N,O41868DFO6,A,M,Testes developed,25.7,16.6,13.9,102.3,121.3,118.572825024438,,22,55,33,0,,,,PT0250,,,,,Jess,Jess,"Vent white with grey bases, and slight buffy patches. Slight tail tuft. Generally very similar to 21a if smaller "
D100-1-2015-7,25/05/2015,D100-1-45B,RS,R,O41868E12F,SA,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-42B,LGTRS,R,O41868ED7B,A,M,,,,,,,,,,,,,,Scrape to nose,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-42A,WH,R,O41868F3CD,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-23A,RS,R,O41868F6B9,SA,F,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-1-2015-7,25/05/2015,D100-1-1A,RS,R,O41868F762,SA,F?,,,,,,,,,,,,,,,,,,,,,,Jess,
D100-1-2015-7,25/05/2015,D100-1-3B,WH,N,O41868FA46,SA,M,Start of testes developing,28.45,19.9,11.6,,,,,21,64,43,16,,,,PT0256,PP0141,,,Z0079,Jess,Jess,
D100-1-2015-7,25/05/2015,D100-1-34B,RS,R,O41868FD99,SA,M?,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-35B,DTT,N,O41868FE5O,SA,F,Unperf.,25.9,17.75,9.9,,,,,22,68,46,0,,,,PT0251,,PF0121,,Z0075,Jess,Alex,
D100-1-2015-7,25/05/2015,D100-1-8A,WH,N,O41868FO3E,SA,M,Start of testes developing,27.5,16.55,14.4,,,,,21,64,43,44,,,,PT0257,PP0142,,T2209,Z0080,Jess,Jess,Parasites incl 1 tick.
D100-1-2015-7,25/05/2015,D100-1-41A,WH,R,O41869O433,A,M,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-1-2015-7,25/05/2015,D100-1-33B,RS,R,,,,,,,,,,,,,,,,,,,,,,,,,Alex,MISC. ERROR
D100-2-2015-1,27/05/2015,D100-2-45B,RS,N,O417D14996,A,M,Testes developed.,40.8,27.1,22.6,,,,,18,155,137,28,,,,PT0264,PP0148,,T2197,Z0087,Jess,Jess,"Near-complete collar, ankle  bands, pale tail tip."
D100-2-2015-1,27/05/2015,D100-2-22A,SLTRS,R,O41868D264,A,F,,,,,,,,,,,,,,,,,,,,,,Denny,
D100-2-2015-1,27/05/2015,D100-2-8B,MR,N,O41868D528,A,F,"Perf, mammae visible",39.3,23,17.75,,,,,18,230,212,3,,,,PT0259,PP0143,,,Z0082,Jess,Phil, Very warm buffy orange on vent.  Dorsum speckled buffy. Therefore less greyish than usual Muller's.
D100-2-2015-1,27/05/2015,D100-2-7B,MR,N,O41868D72B,A,M,Testes developed.,43,22.3,27.85,,,,,18,203,185,4,,"Tail caught in trap door when found, broken although no skin damage. Also swelling to top of  left hind foot.",,PT0260,PP0144,,,Z0083,Jess,Phil,Similar colouration to 8b. Possible mate of 8b?
D100-2-2015-1,27/05/2015,D100-2-15A,RS,N,O41868EA84,SA,M,"No bare patch, large AGD",40.7,25.3,18.8,,,,,17,131,114,55,,,,PT0261,PP0145,,T2224,Z0084,Jess,Denny," Collar, ankle bands, pale tail tip"
D100-2-2015-1,27/05/2015,D100-2-32A,WH,N,O41868F27O,SA,F,,25.85,18.75,7.65,,,,,18,52,34,18,,,,PT0263,PP0147,,T2242,Z0086,Jess,Alex,
D100-2-2015-1,27/05/2015,D100-2-36B,SLTRS,N,O41868FO3B,A,M,,38.8,,,139.5,178.75,128.136200716846,25.7,18,89,71,0,,,,,,,,,Jess,Alex,
D100-2-2015-1,27/05/2015,D100-2-15B,RS,N,O41869O6O4,SA,F,,36.7,26.7,8.9,,,,,18,95,77,30,,,,PT0262,PP0146,,T2237,Z0085,Jess,Denny,"Partial collar, ankle bands, pale tail tip."
D100-2-2015-2,28/05/2015,D100-2-13A,SS,N,O417D14BCF,SA,F,Unperf.,27,19.4,11.55,,,,,18,75,57,19,,,,PT0269,PP0153,PF126,,Z0092,Jess,Phil,Pale yellow anal fungus
D100-2-2015-2,28/05/2015,D100-2-36A,WH,N,O417D14F87,A,F,Perf.,25.4,19,7.1,,,,,18,64,46,20,,,,PT0266,PP0150,PF0123,T2190,Z0089,Jess,Jess,Parasites incl one tick.
D100-2-2015-2,28/05/2015,D100-2-41B,WH,N,O417D15OBE,SA,M,Start of testes developing,27.1,19,12,,,,,18,56,38,12,,,,PT0265,PP0149,PF0122,T2143,Z0088,Jess,Jess,
D100-2-2015-2,28/05/2015,D100-2-4B,RS,N,O41868CABD,SA,F,Unperf.,39.9,28.95,12.2,,,,,18,167,149,84,,,,PT0271,PP0155,PF0128,T2274,Z0094,Jess,Phil,"Ankle bands, partial collar, pale tai, tip."
D100-2-2015-2,28/05/2015,D100-2-19A,WH,N,O41868DO3F,SA,F,Unperf.,25.85,20.1,10.3,,,,,18,60,42,19,,,,PT0267,PP0151,PF0124,T2193,Z0090,Jess,Aswan/Alex,
D100-2-2015-2,28/05/2015,D100-2-19B,WH,N,O41868F334,SA,M,Start of testes developing,26.3,18.8,14.6,,,,,18,59,41,29,,,,PT0268,PP0152,PF0125,T2083,Z0091,Jess,Aswan/Alex,
D100-2-2015-2,28/05/2015,D100-2-15A,WH,N,O418691O69,A,F,Perf.,25.65,18.9,9,,,,,18,60,42,28,,,,PT0270,PP0154,PF0127,T2194,Z0093,Jess,Phil,
D100-2-2015-2,28/05/2015,D100-2-16B,RS,R,O41869O6O4,SA,F,,,,,,,,,,,,,,,,,,,,,,Phil,
D100-2-2015-3,29/05/2015,D100-2-36A,WH,R,O417D14F87,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
D100-2-2015-3,29/05/2015,D100-2-35A,PR,N,O41868C86B,A,M,Testes developed.,19.6,18.3,19.6,,,,,18,65,47,0,,,,PT0273,,,T2226,Z0096,Jess,Alex,"Venter usual whitish with grey bases, overall dirty appearance with some buffy patches and very faint buffy collar."
D100-2-2015-3,29/05/2015,D100-2-4A,LSQ,N,O41868D3BA,SA,F,"Unperf, mammae visible",34.65,,,139,103.2,74.2446043165468,,18,116,98,0,,"Right hf caught in spring and badly mangled. Jess managed to extract the foot, amputated two mangled toes and sterilised. Foot twisted but didn't appear broken so released as normal.",,,,,,,,Jess,
D100-2-2015-3,29/05/2015,D100-2-3B,MR,R,O41868D528,A,F,,,,,,,,,,,,,,,,,,,,,,Jess,
D100-2-2015-3,29/05/2015,D100-2-19A,WH,R,O41868DO3F,SA,F,,,,,,,,,,,,,,,,,,,,,,Jeff,
D100-2-2015-3,29/05/2015,D100-2-30B,WH,R,O41868F334,SA,M,,,,,,,,,,,,,,,,,,,,,,Jeff,
D100-2-2015-3,29/05/2015,D100-2-45B,RS,N,O41868F73A,SA,F,Unperf.,38.75,25.8,9.6,,,,,18,120,102,35,,,,PT0274,PP0157,,T2236,Z0097,Jess,Alex,"Lots of tiny parasites only visible when cleaning pot. Partial collar, ankle bands, pale tail tip."
D100-2-2015-3,29/05/2015,D100-2-9A,RS,R,O41869O6O4,SA,F,,,,,,,,,,,,,,,,,,,,,,Jess,
D100-2-2015-3,29/05/2015,D100-2-15B,SS,N,SS001,SA,F,"Unperf, mammae visible.",26.6,19.8,11,,,,,18,79,61,7,,,,PT0272,PP0156,PF0129,T2217,Z0095,Jess,Jess,
D100-2-2015-3,29/05/2015,D100-2-47B,SS,N,,,,,,,,,,,,,,,,,,,,,,,,,Alex,RELEASED
